Category,NaturalLanguageQuestion,CypherQuery,generated_question,ExpectedNodeLabels,ExpectedRelationshipTypes,ExpectedProperties,Hops,ExtractedPropertyValues
Aggregation and Counting,"What is the count of CWEs grouped by their completion status (e.g., Incomplete)?","MATCH (c:UcoCWE) RETURN c.ucostatus AS status, count(c) AS count ORDER BY count DESC","Group UcoCWE nodes by their ucostatus property, count each group, and return the status and count, sorted descending by count.","[""UcoCWE""]",[],"[""ucostatus""]",0,[]
Aggregation and Counting,How many CWEs were introduced each year?,"MATCH (c:UcoCWE) WHERE c.ucotimeOfIntroduction IS NOT NULL RETURN datetime(c.ucotimeOfIntroduction).year AS introductionYear, count(c) AS count ORDER BY introductionYear DESC","Find UcoCWE nodes with an introduction time, group by introduction year, count each group, and return the year and count, sorted descending by year.","[""UcoCWE""]",[],"[""ucotimeOfIntroduction""]",0,[]
Aggregation and Counting,"What is the count of CWEs grouped by their structure type (e.g., Simple)?","MATCH (c:UcoCWE) RETURN c.ucostructure AS structure, count(c) AS count ORDER BY count DESC","Group UcoCWE nodes by their ucostructure property, count each group, and return the structure and count, sorted descending by count.","[""UcoCWE""]",[],"[""ucostructure""]",0,[]
Aggregation and Counting,How many distinct CWE IDs are registered in the graph?,MATCH (c:UcoCWE) RETURN count(DISTINCT c.ucocweID) AS distinctCWEIDs,"What is the count of all unique ucocweID properties found on UcoCWE nodes, returned as distinctCWEIDs?","[""UcoCWE""]",[],"[""ucocweID""]",0,[]
Aggregation and Counting,How many distinct CWE names are registered in the graph?,MATCH (c:UcoCWE) RETURN count(DISTINCT c.ucocweName) AS distinctCWENames,"What is the count of all unique ucocweName properties found on UcoCWE nodes, returned as distinctCWENames?","[""UcoCWE""]",[],"[""ucocweName""]",0,[]
Aggregation and Counting,How many CWEs are missing a description?,MATCH (c:UcoCWE) WHERE c.ucodescription IS NULL RETURN count(c) AS missingDescriptionCount,"What is the total count of UcoCWE nodes where the ucodescription property is null, returned as missingDescriptionCount?","[""UcoCWE""]",[],"[""ucodescription""]",0,[]
Aggregation and Counting,How many total UcoExploitTarget nodes are there?,MATCH (n:UcoExploitTarget) RETURN count(n) AS totalTargets,"What is the total count of nodes with the UcoExploitTarget label, returned as totalTargets?","[""UcoExploitTarget""]",[],[],0,[]
Aggregation and Counting,How many total UcoexMITRED3FEND nodes are there?,MATCH (n:UcoexMITRED3FEND) RETURN count(n) AS totalD3FENDTechniques,"What is the total count of nodes with the UcoexMITRED3FEND label, returned as totalD3FENDTechniques?","[""UcoexMITRED3FEND""]",[],[],0,[]
Aggregation and Counting,How many total UcoexTACTICS nodes are there?,MATCH (n:UcoexTACTICS) RETURN count(n) AS totalTactics,"What is the total count of nodes with the UcoexTACTICS label, returned as totalTactics?","[""UcoexTACTICS""]",[],[],0,[]
Aggregation and Counting,Count the number of UcoExploitTarget nodes that have a URI defined.,MATCH (n:UcoExploitTarget) WHERE n.uri IS NOT NULL RETURN count(n) AS targetsWithUri,"Find UcoExploitTarget nodes where the uri property is not null, and return the count of these nodes as targetsWithUri.","[""UcoExploitTarget""]",[],"[""uri""]",0,[]
Aggregation and Counting,How many distinct URIs exist for UcoExploitTarget nodes?,MATCH (n:UcoExploitTarget) RETURN count(DISTINCT n.uri) AS distinctUris,"What is the count of distinct uri properties found on UcoExploitTarget nodes, returned as distinctUris?","[""UcoExploitTarget""]",[],"[""uri""]",0,[]
Aggregation and Counting,Count the number of tactics for each domain.,"MATCH (t:UcoexTACTICS) RETURN t.ucoexDOMAIN AS domain, count(t) AS tacticCount","Group UcoexTACTICS nodes by their ucoexDOMAIN property, count each group, and return the domain and count (as tacticCount).","[""UcoexTACTICS""]",[],"[""ucoexDOMAIN""]",0,[]
Aggregation and Counting,How many distinct domains are there for tactics?,MATCH (t:UcoexTACTICS) RETURN count(DISTINCT t.ucoexDOMAIN) AS distinctDomains,"What is the count of distinct ucoexDOMAIN properties found on UcoexTACTICS nodes, returned as distinctDomains?","[""UcoexTACTICS""]",[],"[""ucoexDOMAIN""]",0,[]
Aggregation and Counting,What is the total count of distinct tactic names?,MATCH (t:UcoexTACTICS) RETURN count(DISTINCT t.ucoexNAME) AS distinctTacticNames,"What is the count of distinct ucoexNAME properties found on UcoexTACTICS nodes, returned as distinctTacticNames?","[""UcoexTACTICS""]",[],"[""ucoexNAME""]",0,[]
Aggregation and Counting,How many tactics have a description provided?,MATCH (t:UcoexTACTICS) WHERE t.ucoexDESCRIPTION IS NOT NULL RETURN count(t) AS tacticsWithDescription,"Find UcoexTACTICS nodes where the ucoexDESCRIPTION property is not null, and return the count of these nodes as tacticsWithDescription.","[""UcoexTACTICS""]",[],"[""ucoexDESCRIPTION""]",0,[]
Aggregation and Counting,How many tactics have a URL provided?,MATCH (t:UcoexTACTICS) WHERE t.ucoexURL IS NOT NULL RETURN count(t) AS tacticsWithUrl,"Find UcoexTACTICS nodes where the ucoexURL property is not null, and return the count of these nodes as tacticsWithUrl.","[""UcoexTACTICS""]",[],"[""ucoexURL""]",0,[]
Aggregation and Counting,Count the number of MITRE D3FEND techniques grouped by their label.,"MATCH (m:UcoexMITRED3FEND) RETURN m.ucoexMITRED3FEND_LABEL AS label, count(m) AS techniqueCount","Group UcoexMITRED3FEND nodes by their ucoexMITRED3FEND_LABEL property, count each group, and return the label and count (as techniqueCount).","[""UcoexMITRED3FEND""]",[],"[""ucoexMITRED3FEND_LABEL""]",0,[]
Aggregation and Counting,How many distinct MITRE D3FEND labels are there?,MATCH (m:UcoexMITRED3FEND) RETURN count(DISTINCT m.ucoexMITRED3FEND_LABEL) AS distinctLabels,"What is the count of distinct ucoexMITRED3FEND_LABEL properties found on UcoexMITRED3FEND nodes, returned as distinctLabels?","[""UcoexMITRED3FEND""]",[],"[""ucoexMITRED3FEND_LABEL""]",0,[]
Aggregation and Counting,How many MITRE D3FEND techniques have a definition?,MATCH (m:UcoexMITRED3FEND) WHERE m.ucoexMITRED3FEND_DEFINITION IS NOT NULL RETURN count(m) AS techniquesWithDefinition,"Find UcoexMITRED3FEND nodes where the ucoexMITRED3FEND_DEFINITION property is not null, and return the count of these nodes as techniquesWithDefinition.","[""UcoexMITRED3FEND""]",[],"[""ucoexMITRED3FEND_DEFINITION""]",0,[]
Comparative and Ranking,Which 10 CWEs have the most observed examples linked to them?,"MATCH (c:UcoCWE)-[:UCOHASOBSERVEDEXAMPLE]->(o:UcoexObservedExample) RETURN c.ucodescription AS cweDescription, count(o) AS exampleCount ORDER BY exampleCount DESC LIMIT 10","Find UcoCWE nodes with a UCOHASOBSERVEDEXAMPLE relationship to UcoexObservedExample nodes. Return the CWE description and the example count, showing the top 10, ordered by the count descending.","[""UcoCWE"", ""UcoexObservedExample""]","[""UCOHASOBSERVEDEXAMPLE""]","[""ucodescription""]",1,[]
Comparative and Ranking,Which 10 CWEs have the *fewest* observed examples (but at least one)?,"MATCH (c:UcoCWE)-[:UCOHASOBSERVEDEXAMPLE]->(o:UcoexObservedExample) RETURN c.ucodescription AS cweDescription, count(o) AS exampleCount ORDER BY exampleCount ASC LIMIT 10","Find UcoCWE nodes with a UCOHASOBSERVEDEXAMPLE relationship to UcoexObservedExample nodes. Return the CWE description and the example count, showing the 10 with the *lowest* counts, ordered ascending.","[""UcoCWE"", ""UcoexObservedExample""]","[""UCOHASOBSERVEDEXAMPLE""]","[""ucodescription""]",1,[]
Comparative and Ranking,Which 10 CVEs are referenced by the most observed examples?,"MATCH (o:UcoexObservedExample)-[:UCOEXEXAMPLEOBSERVEDIN]->(c:UcoCVE) RETURN c.ucovectorString AS cveVector, count(o) AS exampleCount ORDER BY exampleCount DESC LIMIT 10","Find UcoexObservedExample nodes with a UCOEXEXAMPLEOBSERVEDIN relationship to UcoCVE nodes. Return the CVE's vector string and the count of examples, showing the top 10, ordered by count descending.","[""UcoCVE"", ""UcoexObservedExample""]","[""UCOEXEXAMPLEOBSERVEDIN""]","[""ucovectorString""]",1,[]
Comparative and Ranking,Which 10 CWEs are linked to the highest number of *distinct* CVEs (via examples)?,"MATCH (w:UcoCWE)-[:UCOHASOBSERVEDEXAMPLE]->(o:UcoexObservedExample)-[:UCOEXEXAMPLEOBSERVEDIN]->(v:UcoCVE) RETURN w.ucodescription AS cweDescription, count(DISTINCT v) AS distinctCveCount ORDER BY distinctCveCount DESC LIMIT 10","Find paths from UcoCWE to UcoCVE through UcoexObservedExample. Return the CWE description and the count of *distinct* CVEs, showing the top 10, ordered by the distinct CVE count descending.","[""UcoCVE"", ""UcoCWE"", ""UcoexObservedExample""]","[""UCOEXEXAMPLEOBSERVEDIN"", ""UCOHASOBSERVEDEXAMPLE""]","[""ucodescription""]",2,[]
Comparative and Ranking,"List tactic domains ranked by the number of tactics they contain, most to least.","MATCH (t:UcoexTACTICS) WHERE t.ucoexDOMAIN IS NOT NULL RETURN t.ucoexDOMAIN AS domain, count(t) AS tacticCount ORDER BY tacticCount DESC","Find UcoexTACTICS nodes that have a ucoexDOMAIN property. Return the domain and the count of tactics for that domain, ordered by the count descending.","[""UcoexTACTICS""]",[],"[""ucoexDOMAIN""]",0,[]
Comparative and Ranking,"What is the count of CWEs for each 'status' (e.g., 'Draft', 'Stable'), ranked from most common to least?","MATCH (c:UcoCWE) WHERE c.ucostatus IS NOT NULL RETURN c.ucostatus AS status, count(c) AS cweCount ORDER BY cweCount DESC","Find UcoCWE nodes that have a ucostatus property. Return the status and the count of CWEs for that status, ordered by the count descending.","[""UcoCWE""]",[],"[""ucostatus""]",0,[]
Comparative and Ranking,"List the CWE 'abstraction' types by their frequency, highest first.","MATCH (c:UcoCWE) WHERE c.ucoabstraction IS NOT NULL RETURN c.ucoabstraction AS abstraction, count(c) AS cweCount ORDER BY cweCount DESC","Find UcoCWE nodes that have a ucoabstraction property. Return the abstraction type and the count of CWEs for that type, ordered by the count descending.","[""UcoCWE""]",[],"[""ucoabstraction""]",0,[]
Comparative and Ranking,"How many CWEs are there for each 'structure' type (e.g., 'Simple', 'Composite'), ranked most to least common?","MATCH (c:UcoCWE) WHERE c.ucostructure IS NOT NULL RETURN c.ucostructure AS structure, count(c) AS cweCount ORDER BY cweCount DESC","Find UcoCWE nodes that have a ucostructure property. Return the structure type and the count of CWEs for that type, ordered by the count descending.","[""UcoCWE""]",[],"[""ucostructure""]",0,[]
Comparative and Ranking,"What are the most common 'vulnStatus' values for CVEs, ranked by frequency?","MATCH (c:UcoCVE) WHERE c.ucovulnStatus IS NOT NULL RETURN c.ucovulnStatus AS status, count(c) AS cveCount ORDER BY cveCount DESC","Find UcoCVE nodes that have a ucovulnStatus property. Return the status and the count of CVEs for that status, ordered by the count descending.","[""UcoCVE""]",[],"[""ucovulnStatus""]",0,[]
Comparative and Ranking,Rank the 'timeOfIntroduction' phases by how many CWEs are associated with them.,"MATCH (c:UcoCWE) WHERE c.ucotimeOfIntroduction IS NOT NULL RETURN c.ucotimeOfIntroduction AS introductionPhase, count(c) AS cweCount ORDER BY cweCount DESC","Find UcoCWE nodes that have a ucotimeOfIntroduction property. Return the introduction phase and the count of CWEs for that phase, ordered by the count descending.","[""UcoCWE""]",[],"[""ucotimeOfIntroduction""]",0,[]
Comparative and Ranking,Compare the total count of CVEs that require user interaction vs. those that do not.,"MATCH (c:UcoCVE) WHERE c.ucouserInteractionRequired IS NOT NULL RETURN c.ucouserInteractionRequired AS requiresInteraction, count(c) AS cveCount",Find UcoCVE nodes where ucouserInteractionRequired is set. Group by this value (true/false) and return the value and the count of CVEs for it.,"[""UcoCVE""]",[],"[""ucouserInteractionRequired""]",0,[]
Comparative and Ranking,Compare the total count of CVEs that grant all privileges vs. those that do not.,"MATCH (c:UcoCVE) WHERE c.ucoobtainAllPrivilege IS NOT NULL RETURN c.ucoobtainAllPrivilege AS grantsAllPrivileges, count(c) AS cveCount",Find UcoCVE nodes where ucoobtainAllPrivilege is set. Group by this value (true/false) and return the value and the count of CVEs for it.,"[""UcoCVE""]",[],"[""ucoobtainAllPrivilege""]",0,[]
Conditional and Boolean Queries,Find all CVEs that allow full privilege escalation AND do not require user interaction.,"MATCH (c:UcoCVE) WHERE c.ucoobtainAllPrivilege = 'true' AND c.ucouserInteractionRequired = 'false' RETURN c.ucovectorString, c.ucovulnStatus","Find all UcoCVE nodes where ucoobtainAllPrivilege is true AND ucouserInteractionRequired is false, then return their vector string and vuln status.","[""UcoCVE""]",[],"[""ucoobtainAllPrivilege"", ""ucouserInteractionRequired"", ""ucovectorString"", ""ucovulnStatus""]",0,"[""false"", ""true""]"
Conditional and Boolean Queries,Find all CVEs that require user interaction OR have a 'vulnStatus' of 'Analyzed'.,"MATCH (c:UcoCVE) WHERE c.ucouserInteractionRequired = 'true' OR c.ucovulnStatus = 'Analyzed' RETURN c.ucovectorString, c.ucovulnStatus","Find all UcoCVE nodes where ucouserInteractionRequired is true OR the ucovulnStatus is 'Analyzed', then return their vector string and vuln status.","[""UcoCVE""]",[],"[""ucouserInteractionRequired"", ""ucovectorString"", ""ucovulnStatus""]",0,"[""Analyzed"", ""true""]"
Conditional and Boolean Queries,Find CVEs that require user interaction AND have a defined evaluator solution.,"MATCH (c:UcoCVE) WHERE c.ucouserInteractionRequired = 'true' AND c.ucoevaluatorSolution IS NOT NULL RETURN c.ucovectorString, c.ucoevaluatorSolution","Find UcoCVE nodes where ucouserInteractionRequired is true AND the ucoevaluatorSolution property exists, then return the vector string and the evaluator solution.","[""UcoCVE""]",[],"[""ucoevaluatorSolution"", ""ucouserInteractionRequired"", ""ucovectorString""]",0,"[""true""]"
Conditional and Boolean Queries,List all tactics that are in the 'Enterprise' domain AND have a description.,"MATCH (t:UcoexTACTICS) WHERE t.ucoexDOMAIN = 'Enterprise' AND t.ucoexDESCRIPTION IS NOT NULL RETURN t.ucoexNAME, t.ucoexDESCRIPTION","Find UcoexTACTICS nodes where the ucoexDOMAIN is 'Enterprise' AND the ucoexDESCRIPTION property exists, then return the tactic's name and description.","[""UcoexTACTICS""]",[],"[""ucoexDESCRIPTION"", ""ucoexDOMAIN"", ""ucoexNAME""]",0,"[""Enterprise""]"
Conditional and Boolean Queries,Show tactics that are in the 'Mobile' OR 'Cloud' domain.,"MATCH (t:UcoexTACTICS) WHERE t.ucoexDOMAIN = 'Mobile' OR t.ucoexDOMAIN = 'Cloud' RETURN t.ucoexNAME, t.ucoexDOMAIN","Find UcoexTACTICS nodes where the ucoexDOMAIN is either 'Mobile' OR 'Cloud', then return the tactic's name and domain.","[""UcoexTACTICS""]",[],"[""ucoexDOMAIN"", ""ucoexNAME""]",0,"[""Cloud"", ""Mobile""]"
Conditional and Boolean Queries,Find all tactics that are NOT in the 'Enterprise' domain.,"MATCH (t:UcoexTACTICS) WHERE NOT t.ucoexDOMAIN = 'Enterprise' RETURN t.ucoexNAME, t.ucoexDOMAIN","Find UcoexTACTICS nodes where the ucoexDOMAIN property is NOT 'Enterprise', then return the tactic's name and domain.","[""UcoexTACTICS""]",[],"[""ucoexDOMAIN"", ""ucoexNAME""]",0,"[""Enterprise""]"
Conditional and Boolean Queries,Get all MITRE ATT&CK techniques that have both a URL AND a description.,"MATCH (a:UcoexMITREATTACK) WHERE a.ucoexURL IS NOT NULL AND a.ucoexDESCRIPTION IS NOT NULL RETURN a.ucoexDESCRIPTION, a.ucoexURL","Find UcoexMITREATTACK nodes that have both a ucoexURL AND a ucoexDESCRIPTION, then return the description and URL.","[""UcoexMITREATTACK""]",[],"[""ucoexDESCRIPTION"", ""ucoexURL""]",0,[]
Conditional and Boolean Queries,Find MITRE D3FEND techniques that have a URI AND are linked to a MITRE ATT&CK technique.,"MATCH (d:UcoexMITRED3FEND)-[:UCOEXHASMITREATTACK]->(a:UcoexMITREATTACK) WHERE d.uri IS NOT NULL RETURN d.uri, a.ucoexDESCRIPTION","Find UcoexMITRED3FEND nodes that have a 'uri' property AND have a UCOEXHASMITREATTACK relationship to a UcoexMITREATTACK node, then return the D3FEND uri and the ATT&CK description.","[""UcoexMITREATTACK"", ""UcoexMITRED3FEND""]","[""UCOEXHASMITREATTACK""]","[""ucoexDESCRIPTION"", ""uri""]",1,[]
Conditional and Boolean Queries,Find CVEs that have an observed example AND have a 'vulnStatus' of 'Modified'.,"MATCH (o:UcoexObservedExample)-[:UCOEXEXAMPLEOBSERVEDIN]->(c:UcoCVE) WHERE c.ucovulnStatus = 'Modified' RETURN DISTINCT c.ucovectorString, o.ucoexDESCRIPTION","Find UcoCVE nodes that have a 'Modified' ucovulnStatus AND are linked from a UcoexObservedExample node, then return the distinct CVE vector string and the example's description.","[""UcoCVE"", ""UcoexObservedExample""]","[""UCOEXEXAMPLEOBSERVEDIN""]","[""ucoexDESCRIPTION"", ""ucovectorString"", ""ucovulnStatus""]",1,"[""Modified""]"
Conditional and Boolean Queries,"Find CVEs that grant all privileges AND require user interaction, but have NO evaluator solution.",MATCH (c:UcoCVE) WHERE c.ucoobtainAllPrivilege = 'true' AND c.ucouserInteractionRequired = 'true' AND c.ucoevaluatorSolution IS NULL RETURN c.ucovectorString,"Find UcoCVE nodes where ucoobtainAllPrivilege is true, ucouserInteractionRequired is true, AND the ucoevaluatorSolution property is null, then return the vector string.","[""UcoCVE""]",[],"[""ucoevaluatorSolution"", ""ucoobtainAllPrivilege"", ""ucouserInteractionRequired"", ""ucovectorString""]",0,"[""true""]"
Conditional and Boolean Queries,Find all tactics that have 'Execution' in their name OR are in the 'Execution' domain.,"MATCH (t:UcoexTACTICS) WHERE t.ucoexNAME CONTAINS 'Execution' OR t.ucoexDOMAIN = 'Execution' RETURN t.ucoexNAME, t.ucoexDOMAIN","Find UcoexTACTICS nodes where the ucoexNAME property contains the string 'Execution' OR the ucoexDOMAIN is 'Execution', then return the name and domain.","[""UcoexTACTICS""]",[],"[""ucoexDOMAIN"", ""ucoexNAME""]",0,"[""Execution""]"
Conditional and Boolean Queries,List MITRE ATT&CK techniques that have a URL but NO description.,MATCH (a:UcoexMITREATTACK) WHERE a.ucoexURL IS NOT NULL AND a.ucoexDESCRIPTION IS NULL RETURN a.ucoexURL,"Find UcoexMITREATTACK nodes that have a ucoexURL property but do NOT have a ucoexDESCRIPTION property, then return the URL.","[""UcoexMITREATTACK""]",[],"[""ucoexDESCRIPTION"", ""ucoexURL""]",0,[]
Existence and Set Operations Queries,Find all CWEs that have a description provided.,MATCH (c:UcoCWE) WHERE c.ucodescription IS NOT NULL RETURN c.ucodescription,"Find all UcoCWE nodes that have a non-null ucodescription property, and return that description.","[""UcoCWE""]",[],"[""ucodescription""]",0,[]
Existence and Set Operations Queries,List all CAPECs that specify the skills required.,"MATCH (c:UcoexCAPEC) WHERE c.ucoexSkills_Required IS NOT NULL RETURN c.label, c.ucoexSkills_Required","Find all UcoexCAPEC nodes where the ucoexSkills_Required property exists, and return the label and the skills required.","[""UcoexCAPEC""]",[],"[""label"", ""ucoexSkills_Required""]",0,[]
Existence and Set Operations Queries,Find all tactics that are missing a description.,MATCH (t:UcoexTACTICS) WHERE t.ucoexDESCRIPTION IS NULL RETURN t.ucoexNAME,"Find all UcoexTACTICS nodes where the ucoexDESCRIPTION property is null, and return the tactic's name.","[""UcoexTACTICS""]",[],"[""ucoexDESCRIPTION"", ""ucoexNAME""]",0,[]
Existence and Set Operations Queries,Show all CAPECs that have at least one related weakness (CWE).,MATCH (c:UcoexCAPEC) WHERE EXISTS((c)-[:UCOEXHASRELATEDWEAKNESS]->(:UcoCWE)) RETURN c.label,"Find all UcoexCAPEC nodes that have an outgoing UCOEXHASRELATEDWEAKNESS relationship to any UcoCWE node, and return the CAPEC's label.","[""UcoCWE"", ""UcoexCAPEC""]","[""UCOEXHASRELATEDWEAKNESS""]","[""label""]",1,[]
Existence and Set Operations Queries,List all CWEs that are not a related weakness for any CAPEC.,MATCH (c:UcoCWE) WHERE NOT EXISTS((:UcoexCAPEC)-[:UCOEXHASRELATEDWEAKNESS]->(c)) RETURN c.ucodescription,"Find all UcoCWE nodes that do NOT have an incoming UCOEXHASRELATEDWEAKNESS relationship from any UcoexCAPEC node, and return the CWE's description.","[""UcoCWE"", ""UcoexCAPEC""]","[""UCOEXHASRELATEDWEAKNESS""]","[""ucodescription""]",1,[]
Existence and Set Operations Queries,Find all MITRE D3FEND techniques that are mapped to a MITRE ATT&CK technique.,MATCH (d:UcoexMITRED3FEND) WHERE EXISTS((d)-[:UCOEXHASMITREATTACK]->(:UcoexMITREATTACK)) RETURN d.uri,"Find all UcoexMITRED3FEND nodes that have an outgoing UCOEXHASMITREATTACK relationship to any UcoexMITREATTACK node, and return the D3FEND node's uri.","[""UcoexMITREATTACK"", ""UcoexMITRED3FEND""]","[""UCOEXHASMITREATTACK""]","[""uri""]",1,[]
Existence and Set Operations Queries,List all MITRE ATT&CK techniques that have no corresponding D3FEND mapping.,MATCH (a:UcoexMITREATTACK) WHERE NOT EXISTS((:UcoexMITRED3FEND)-[:UCOEXHASMITREATTACK]->(a)) RETURN a.ucoexDESCRIPTION,"Find all UcoexMITREATTACK nodes that do NOT have an incoming UCOEXHASMITREATTACK relationship from any UcoexMITRED3FEND node, and return the ATT&CK node's description.","[""UcoexMITREATTACK"", ""UcoexMITRED3FEND""]","[""UCOEXHASMITREATTACK""]","[""ucoexDESCRIPTION""]",1,[]
Existence and Set Operations Queries,Get a combined list of all descriptions from Tactics and MITRE ATT&CK techniques.,MATCH (t:UcoexTACTICS) WHERE t.ucoexDESCRIPTION IS NOT NULL RETURN t.ucoexDESCRIPTION AS description UNION MATCH (a:UcoexMITREATTACK) WHERE a.ucoexDESCRIPTION IS NOT NULL RETURN a.ucoexDESCRIPTION AS description,"Get all non-null descriptions from UcoexTACTICS nodes, combine them with all non-null descriptions from UcoexMITREATTACK nodes, and return the combined list as 'description'.","[""UcoexMITREATTACK"", ""UcoexTACTICS""]",[],"[""ucoexDESCRIPTION""]",0,[]
Existence and Set Operations Queries,Find all CWEs that have a status of either 'Stable' or 'Draft'.,"MATCH (c:UcoCWE) WHERE c.ucostatus IN ['Stable', 'Draft'] RETURN c.ucodescription, c.ucostatus","Find all UcoCWE nodes where the ucostatus property is either 'Stable' or 'Draft', and return the description and status.","[""UcoCWE""]",[],"[""ucodescription"", ""ucostatus""]",0,"[""Draft"", ""Stable""]"
Existence and Set Operations Queries,List all CAPECs that are classified with 'High' severity.,"MATCH (c:UcoexCAPEC) WHERE c.ucoexSeverity = 'High' RETURN c.label, c.ucoexDescription","Find all UcoexCAPEC nodes where the ucoexSeverity property is 'High', and return the label and description.","[""UcoexCAPEC""]",[],"[""label"", ""ucoexDescription"", ""ucoexSeverity""]",0,"[""High""]"
Existence and Set Operations Queries,Show me MITRE ATT&CK techniques that are missing a URL.,MATCH (a:UcoexMITREATTACK) WHERE a.ucoexURL IS NULL RETURN a.ucoexDESCRIPTION,"Find all UcoexMITREATTACK nodes where the ucoexURL property is null, and return the description.","[""UcoexMITREATTACK""]",[],"[""ucoexDESCRIPTION"", ""ucoexURL""]",0,[]
Existence and Set Operations Queries,Find all CWEs that have an 'ucoabstraction' property defined.,"MATCH (c:UcoCWE) WHERE c.ucoabstraction IS NOT NULL RETURN c.ucodescription, c.ucoabstraction","Find all UcoCWE nodes where the ucoabstraction property is not null, and return the description and the abstraction.","[""UcoCWE""]",[],"[""ucoabstraction"", ""ucodescription""]",0,[]
Existence and Set Operations Queries,List all CAPECs that have 'ExtendedDescription' but are missing 'Consequences'.,MATCH (c:UcoexCAPEC) WHERE c.ucoexExtendedDescription IS NOT NULL AND c.ucoexConsequences IS NULL RETURN c.label,"Find all UcoexCAPEC nodes where ucoexExtendedDescription is not null AND ucoexConsequences is null, then return the label.","[""UcoexCAPEC""]",[],"[""label"", ""ucoexConsequences"", ""ucoexExtendedDescription""]",0,[]
Graph Pattern Matching,What software is used by both the 'APT28' and 'FIN7' groups?,MATCH (g1:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE)<-[:UCOEXGROUPUSESSOFTWARE]-(g2:UcoexGROUPS {ucoexNAME: 'FIN7'}) RETURN s.ucoexNAME,Find UcoexSOFTWARE nodes (s) that are used by *both* the 'APT28' group (g1) and the 'FIN7' group (g2). Return the name of the shared software.,"[""UcoexGROUPS"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE""]","[""ucoexNAME""]",2,"[""APT28"", ""FIN7""]"
Graph Pattern Matching,What techniques (TTPs) are used by both the 'APT28' and 'FIN7' groups?,MATCH (g1:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESTECHNIQUE]->(a:UcoexMITREATTACK)<-[:UCOEXGROUPUSESTECHNIQUE]-(g2:UcoexGROUPS {ucoexNAME: 'FIN7'}) RETURN a.ucoexNAME,Find UcoexMITREATTACK nodes (a) that are used by *both* the 'APT28' group (g1) and the 'FIN7' group (g2). Return the name of the shared technique.,"[""UcoexGROUPS"", ""UcoexMITREATTACK""]","[""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexNAME""]",2,"[""APT28"", ""FIN7""]"
Graph Pattern Matching,Find all software used by groups that also use the 'Phishing' technique.,"MATCH (s:UcoexSOFTWARE)<-[:UCOEXGROUPUSESSOFTWARE]-(g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(:UcoexMITREATTACK {ucoexNAME: 'Phishing'}) RETURN DISTINCT g.ucoexNAME, s.ucoexNAME","Find groups (g) that use the 'Phishing' technique. For those groups, find the software (s) they use. Return the distinct pairs of group names and software names.","[""UcoexGROUPS"", ""UcoexMITREATTACK"", ""UcoexSOFTWARE""]","[""UCOEXGROUPUSESSOFTWARE"", ""UCOEXGROUPUSESTECHNIQUE""]","[""ucoexNAME""]",2,"[""Phishing""]"
Graph Pattern Matching,List all campaigns and the software they use.,"MATCH (c:UcoexCAMPAIGNS)-[:UCOEXCAMPAIGNUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN c.ucoexNAME, s.ucoexNAME",Find all pairs of campaigns (c) and software (s) where the campaign has a UCOEXCAMPAIGNUSESSOFTWARE relationship to the software. Return the names of both.,"[""UcoexCAMPAIGNS"", ""UcoexSOFTWARE""]","[""UCOEXCAMPAIGNUSESSOFTWARE""]","[""ucoexNAME""]",1,[]
Path Queries (Variable-length),Find the shortest path between a specific Exploit Target (by URI) and a specific CPE (by name).,MATCH p = shortestPath((t:UcoExploitTarget {uri: 'http://example.com/target'})-[*..3]-(c:UcoexCPE {cpeNameId: 'cpe:2.3:o:microsoft:windows_10'})) RETURN p,What is the most direct connection (in 3 steps or less) between the specific target 'http://example.com/target' and the software 'cpe:2.3:o:microsoft:windows_10'?,"[""UcoExploitTarget"", ""UcoexCPE""]",[],"[""cpeNameId"", ""uri""]",1,"[""cpe:2.3:o:microsoft:windows_10"", ""http://example.com/target""]"
Path Queries (Variable-length),Find all paths (up to 4 steps) from a specific Exploit Target (by URI) to any MITRE ATT&CK technique.,"MATCH p = (t:UcoExploitTarget {uri: 'http://example.com/target'})-[*..4]-(a:UcoexMITREATTACK) RETURN p, a.ucoexDESCRIPTION",In what ways (up to 4 steps) is the target 'http://example.com/target' connected to any known MITRE ATT&CK hacking technique? Show the connection and the technique's description.,"[""UcoExploitTarget"", ""UcoexMITREATTACK""]",[],"[""ucoexDESCRIPTION"", ""uri""]",1,"[""http://example.com/target""]"
