question,category,gold_cypher,generated_cypher,kg_valid,pass_at_1,output_jaccard,jaro_winkler,token_jaccard,rouge_l,token_f1,bleu_4,jarou_factor,gold_error,gen_error
List all tactics that are in the 'Enterprise' domain AND have a description.,Conditional and Boolean Queries,"MATCH (t:UcoexTACTICS) WHERE t.ucoexDOMAIN = 'Enterprise' AND t.ucoexDESCRIPTION IS NOT NULL RETURN t.ucoexNAME, t.ucoexDESCRIPTION","Here is the Cypher query to answer the question:


MATCH (t:UcoexTACTICS {ucoexDOMAIN: 'Enterprise'})-[:UCOEXHASDESCRIPTION]->()
RETURN DISTINCT t.ucoexNAME",0,0,0.0,0.6784672031336795,0.36363636363636365,0.43243243243243246,0.5333333333333333,0.0,0.5480776562998151,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query to answer the question:""
 ^}"
Show tactics that are in the 'Mobile' OR 'Cloud' domain.,Conditional and Boolean Queries,"MATCH (t:UcoexTACTICS) WHERE t.ucoexDOMAIN = 'Mobile' OR t.ucoexDOMAIN = 'Cloud' RETURN t.ucoexNAME, t.ucoexDOMAIN","Here is the Cypher query:

MATCH (t:UcoexTACTICS {ucoexDOMAIN_NAME: 'Mobile' OR ucoexDOMAIN_NAME: 'Cloud'}) 
RETURN DISTINCT t.ucoexNAME",0,0,0.0,0.7002151737888139,0.47058823529411764,0.5454545454545455,0.64,0.0,0.6285565730811199,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query:""
 ^}"
Find all tactics that are NOT in the 'Enterprise' domain.,Conditional and Boolean Queries,"MATCH (t:UcoexTACTICS) WHERE NOT t.ucoexDOMAIN = 'Enterprise' RETURN t.ucoexNAME, t.ucoexDOMAIN",MATCH (t:UcoexMITREATTACK {ucoexDOMAIN: 'Enterprise'}) WHERE NOT EXISTS { ()-[:UCOEXHAS]->(t) } RETURN DISTINCT t.ucoexNAME,0,0,0.0,0.8312846139739594,0.6153846153846154,0.5925925925925927,0.761904761904762,0.0,0.7285939894904381,,
Get all MITRE ATT&CK techniques that have both a URL AND a description.,Conditional and Boolean Queries,"MATCH (a:UcoexMITREATTACK) WHERE a.ucoexURL IS NOT NULL AND a.ucoexDESCRIPTION IS NOT NULL RETURN a.ucoexDESCRIPTION, a.ucoexURL","MATCH (t:UcoexMITREATTACK)-[:has]->(tn:UcoexDESCRIPTION|UcoexURL) WHERE tn IS NOT NULL RETURN t.ucoexNAME AS technique, tn AS description",1,0,0.0,0.8074151832265754,0.5,0.35,0.6666666666666666,0.14679869139754204,0.6080272832977474,,
Find MITRE D3FEND techniques that have a URI AND are linked to a MITRE ATT&CK technique.,Conditional and Boolean Queries,"MATCH (d:UcoexMITRED3FEND)-[:UCOEXHASMITREATTACK]->(a:UcoexMITREATTACK) WHERE d.uri IS NOT NULL RETURN d.uri, a.ucoexDESCRIPTION",MATCH (d:UcoexMITRED3FEND)-[:UCOEXD3FENDCOVERS]->(t:UcoexMITREATTACK) WHERE d.ucoexMITRED3FEND_URI IS NOT NULL RETURN DISTINCT t.ucoexNAME AS technique,1,0,0.0,0.8633097286207889,0.45,0.5714285714285715,0.6206896551724138,0.24848852650155176,0.6851426517405915,,
Find CVEs that have an observed example AND have a 'vulnStatus' of 'Modified'.,Conditional and Boolean Queries,"MATCH (o:UcoexObservedExample)-[:UCOEXEXAMPLEOBSERVEDIN]->(c:UcoCVE) WHERE c.ucovulnStatus = 'Modified' RETURN DISTINCT c.ucovectorString, o.ucoexDESCRIPTION","Here is the valid and executable Cypher query:


MATCH (:UcoVulnerability {ucoCVE_label: ""CVE (UcoCVE)-2021-44228""})-[:UCOEXEXAMPLEOBSERVEDIN]->(oe:UcoexObservedExample),
       (v:UcoVulnerability {ucoCVE_label: ""CVE (UcoCVE)-2021-44228""})-[:UCOHASVULNSTATUS {value: ""Modified""}]
RETURN DISTINCT v.ucosummary",0,0,0.0,0.6107022607241318,0.22580645161290322,0.25,0.3684210526315789,0.0,0.4097077711185702,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the valid and executable Cypher query:""
 ^}"
"Find CVEs that grant all privileges AND require user interaction, but have NO evaluator solution.",Conditional and Boolean Queries,MATCH (c:UcoCVE) WHERE c.ucoobtainAllPrivilege = 'true' AND c.ucouserInteractionRequired = 'true' AND c.ucoevaluatorSolution IS NULL RETURN c.ucovectorString,"Here is the Cypher query:


MATCH (c:UcoCVE)-[:UCOEXHASVULNERABILITY]->(v:UcoVulnerability)
WHERE v.ucouserInteractionRequired = 'true' AND v.baseSeverity = 'High'
AND NOT EXISTS ((c)<-[:UCOHASVULNERABILITY]-(:UcoVulnerability)-[:UCOHASEVALUATORSOLUTION]->())
RETURN DISTINCT c.label",0,0,0.0,0.6249861933599877,0.32142857142857145,0.4081632653061224,0.48648648648648646,0.0,0.5065453150508655,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query:""
 ^}"
Find all tactics that have 'Execution' in their name OR are in the 'Execution' domain.,Conditional and Boolean Queries,"MATCH (t:UcoexTACTICS) WHERE t.ucoexNAME CONTAINS 'Execution' OR t.ucoexDOMAIN = 'Execution' RETURN t.ucoexNAME, t.ucoexDOMAIN","Here is the Cypher query that answers the question:

MATCH (t:UcoexTACTICS) WHERE EXISTS { t.ucoexNAME CONTAINS 'Execution' } OR t.ucoexDOMAIN = 'Execution' RETURN DISTINCT t.ucoexNAME",0,0,0.0,0.7054645529709468,0.5,0.6976744186046512,0.6666666666666666,0.4216383984557386,0.6899352127474215,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query that answers the question:""
 ^}"
List MITRE ATT&CK techniques that have a URL but NO description.,Conditional and Boolean Queries,MATCH (a:UcoexMITREATTACK) WHERE a.ucoexURL IS NOT NULL AND a.ucoexDESCRIPTION IS NULL RETURN a.ucoexURL,"MATCH (t:UcoexMITREATTACK)-[r:has]->(url) WHERE NOT exists ((t)-[:has]->(""description"")) RETURN t.ucoexNAME AS technique, url AS url",0,0,0.0,0.7680578810860501,0.25,0.27027027027027023,0.4,0.0,0.47944271711877345,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'description': expected "":"" or an identifier (line 1, column 74 (offset: 73))
""MATCH (t:UcoexMITREATTACK)-[r:has]->(url) WHERE NOT exists ((t)-[:has]->(""description"")) RETURN t.ucoexNAME AS technique, url AS url""
                                                                          ^}"
Find all CWEs that have a description provided.,Existence and Set Operations Queries,MATCH (c:UcoCWE) WHERE c.ucodescription IS NOT NULL RETURN c.ucodescription,"Here is the Cypher query:

MATCH (c:UcoCWE) WHERE c.ucodescription IS NOT NULL RETURN c.ucocweName, c.ucodescription",0,0,0.0,0.7199616858237547,0.6428571428571429,0.7741935483870968,0.782608695652174,0.5653636138834072,0.7589213099543418,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query:""
 ^}"
List all CAPECs that specify the skills required.,Existence and Set Operations Queries,"MATCH (c:UcoexCAPEC) WHERE c.ucoexSkills_Required IS NOT NULL RETURN c.label, c.ucoexSkills_Required","MATCH (ap:UcoexCAPEC)-[:UCOEXHASREQUIREDSKILL]->(sk) RETURN ap.ucoexCAPEC_name AS capec, sk.label AS skill",1,0,0.0,0.8006469002695418,0.23529411764705882,0.2857142857142857,0.380952380952381,0.0,0.4891045223120695,,
Find all tactics that are missing a description.,Existence and Set Operations Queries,MATCH (t:UcoexTACTICS) WHERE t.ucoexDESCRIPTION IS NULL RETURN t.ucoexNAME,"Here is the Cypher query to find all tactics that are missing a description:

MATCH (t:UcoexTACTICS) WHERE NOT EXISTS { (t)-[:UCOEXTACTICDESCRIPTION]->(:String) } RETURN DISTINCT t.ucoexNAME LIMIT 1000",0,0,0.0,0.5392172022769038,0.2413793103448276,0.4,0.3888888888888889,0.10601317434781207,0.44270203038859757,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query to find all tactics that are missing a description:""
 ^}"
Show all CAPECs that have at least one related weakness (CWE).,Existence and Set Operations Queries,MATCH (c:UcoexCAPEC) WHERE EXISTS((c)-[:UCOEXHASRELATEDWEAKNESS]->(:UcoCWE)) RETURN c.label,"MATCH (ca:UcoexCAPEC)-[:UCOEXHASRELATEDWEAKNESS]->(w:UcoCWE) 
RETURN DISTINCT ca.ucoexCAPEC_name",1,0,0.0,0.854313668787353,0.38461538461538464,0.47619047619047616,0.5555555555555556,0.0,0.6286865668444616,,
List all CWEs that are not a related weakness for any CAPEC.,Existence and Set Operations Queries,MATCH (c:UcoCWE) WHERE NOT EXISTS((:UcoexCAPEC)-[:UCOEXHASRELATEDWEAKNESS]->(c)) RETURN c.ucodescription,"MATCH (w:UcoCWE)
WHERE NOT EXISTS { (w)-[:UCOEXHASRELATEDWEAKNESS]->(:UcoexCAPEC) }
RETURN w.ucocweID",1,0,0.0,0.8779614115257679,0.6666666666666666,0.5833333333333334,0.8000000000000002,0.2521193618434983,0.7537649149530338,,
Find all MITRE D3FEND techniques that are mapped to a MITRE ATT&CK technique.,Existence and Set Operations Queries,MATCH (d:UcoexMITRED3FEND) WHERE EXISTS((d)-[:UCOEXHASMITREATTACK]->(:UcoexMITREATTACK)) RETURN d.uri,"Here is the Cypher query:

MATCH (t:UcoexMITRED3FEND)-[:UCOEXCOVERS]->(a:UcoexMITREATTACK) RETURN t.ucoexNAME AS d3fendTechnique, a.ucoexNAME AS mitreAttackTechnique",0,0,0.0,0.6287158127577462,0.19047619047619047,0.25806451612903225,0.32,0.0,0.40226010962892617,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query:""
 ^}"
List all MITRE ATT&CK techniques that have no corresponding D3FEND mapping.,Existence and Set Operations Queries,MATCH (a:UcoexMITREATTACK) WHERE NOT EXISTS((:UcoexMITRED3FEND)-[:UCOEXHASMITREATTACK]->(a)) RETURN a.ucoexDESCRIPTION,MATCH (t:UcoexMITREATTACK)-[r:UCOEXHASMITREDEFENSE]-(d:D3FENDControl) WHERE NOT EXISTS { (d) } RETURN DISTINCT t.ucoexNAME AS technique,1,0,0.0,0.8466396735718769,0.3157894736842105,0.41379310344827586,0.48,0.0,0.5801442590067175,,
Get a combined list of all descriptions from Tactics and MITRE ATT&CK techniques.,Existence and Set Operations Queries,MATCH (t:UcoexTACTICS) WHERE t.ucoexDESCRIPTION IS NOT NULL RETURN t.ucoexDESCRIPTION AS description UNION MATCH (a:UcoexMITREATTACK) WHERE a.ucoexDESCRIPTION IS NOT NULL RETURN a.ucoexDESCRIPTION AS description,"Here is the Cypher query that answers the question:

MATCH (t:UcoexTACTICS), (a:UcoexMITREATTACK)
RETURN t.ucoexNAME AS tacticDescription, a.ucoexDESCRIPTION AS techniqueDescription",0,0,0.0,0.6119031656267082,0.375,0.34615384615384615,0.5454545454545454,0.0,0.5011705190783666,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query that answers the question:""
 ^}"
Find all CWEs that have a status of either 'Stable' or 'Draft'.,Existence and Set Operations Queries,"MATCH (c:UcoCWE) WHERE c.ucostatus IN ['Stable', 'Draft'] RETURN c.ucodescription, c.ucostatus","MATCH (cwe:UcoCWE) WHERE EXISTS { (cwe).ucoStatus IN ['Stable', 'Draft'] } RETURN cwe.ucodescription, cwe.ucoabstraction",0,0,0.0,0.8672617099212844,0.6923076923076923,0.6206896551724138,0.8181818181818182,0.30130404892785684,0.7687110610918388,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input '.': expected ""("", "","", ""WHERE"" or ""}"" (line 1, column 40 (offset: 39))
""MATCH (cwe:UcoCWE) WHERE EXISTS { (cwe).ucoStatus IN ['Stable', 'Draft'] } RETURN cwe.ucodescription, cwe.ucoabstraction""
                                        ^}"
List all CAPECs that are classified with 'High' severity.,Existence and Set Operations Queries,"MATCH (c:UcoexCAPEC) WHERE c.ucoexSeverity = 'High' RETURN c.label, c.ucoexDescription",MATCH (ca:UcoexCAPEC {ucoexSeverity: 'High'}) RETURN ca.ucoexCAPEC_name,1,0,0.0,0.8418823015613058,0.45454545454545453,0.5,0.6250000000000001,0.0,0.6556274338537685,,
Show me MITRE ATT&CK techniques that are missing a URL.,Existence and Set Operations Queries,MATCH (a:UcoexMITREATTACK) WHERE a.ucoexURL IS NULL RETURN a.ucoexDESCRIPTION,MATCH (t:UcoexMITREATTACK)-[:has]->(urlProperty) WHERE urlProperty IS NULL RETURN t.ucoexNAME AS techniqueName,1,0,0.0,0.7997849025974026,0.4,0.4799999999999999,0.5714285714285715,0.0,0.617071158008658,,
Find all CWEs that have an 'ucoabstraction' property defined.,Existence and Set Operations Queries,"MATCH (c:UcoCWE) WHERE c.ucoabstraction IS NOT NULL RETURN c.ucodescription, c.ucoabstraction","MATCH (c:UcoCWE) WHERE c.ucoabstraction IS NOT NULL RETURN c.ucodescription, c.ucoabstraction",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
List all CAPECs that have 'ExtendedDescription' but are missing 'Consequences'.,Existence and Set Operations Queries,MATCH (c:UcoexCAPEC) WHERE c.ucoexExtendedDescription IS NOT NULL AND c.ucoexConsequences IS NULL RETURN c.label,"Here is the Cypher query:

MATCH (ca:UcoexCAPEC)-[:UCOEXHASRELATEDATTACKPATTERN]->(ap:UcoexCAPEC {ucoexextendeddescription: true}) WHERE NOT EXISTS { (ap)-[:UCOEXHASCOnsequences]->() } RETURN ap.ucoexCAPEC_name",0,0,0.0,0.6117063492063491,0.30434782608695654,0.2631578947368421,0.4666666666666666,0.0,0.44717697020328595,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'Here': expected
  ""ALTER""
  ""CALL""
  ""CREATE""
  ""DEALLOCATE""
  ""DELETE""
  ""DENY""
  ""DETACH""
  ""DROP""
  ""DRYRUN""
  ""ENABLE""
  ""FINISH""
  ""FOREACH""
  ""GRANT""
  ""INSERT""
  ""LOAD""
  ""MATCH""
  ""MERGE""
  ""NODETACH""
  ""OPTIONAL""
  ""REALLOCATE""
  ""REMOVE""
  ""RENAME""
  ""RETURN""
  ""REVOKE""
  ""SET""
  ""SHOW""
  ""START""
  ""STOP""
  ""TERMINATE""
  ""UNWIND""
  ""USE""
  ""USING""
  ""WITH"" (line 1, column 1 (offset: 0))
""Here is the Cypher query:""
 ^}"
What software is used by both the 'APT28' and 'FIN7' groups?,Graph Pattern Matching,MATCH (g1:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE)<-[:UCOEXGROUPUSESSOFTWARE]-(g2:UcoexGROUPS {ucoexNAME: 'FIN7'}) RETURN s.ucoexNAME,MATCH (g1:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESSOFTWARE]->(s:UcoexSOFTWARE)<-[:UCOEXGROUPUSESSOFTWARE]-(g2:UcoexGROUPS {ucoexNAME: 'FIN7'}) RETURN s.ucoexNAME,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
What techniques (TTPs) are used by both the 'APT28' and 'FIN7' groups?,Graph Pattern Matching,MATCH (g1:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESTECHNIQUE]->(a:UcoexMITREATTACK)<-[:UCOEXGROUPUSESTECHNIQUE]-(g2:UcoexGROUPS {ucoexNAME: 'FIN7'}) RETURN a.ucoexNAME,"MATCH (g1:UcoexGROUPS {ucoexNAME: 'APT28'})-[:UCOEXGROUPUSESTECHNIQUE]->(t1:UcoexMITREATTACK),
      (g2:UcoexGROUPS {ucoexNAME: 'FIN7'})-[:UCOEXGROUPUSESTECHNIQUE]->(t2:UcoexMITREATTACK)
WHERE t1 = t2
RETURN DISTINCT t1.ucoexNAME AS techniqueName",1,0,0.0,0.8926409494921291,0.5882352941176471,0.65,0.7407407407407406,0.32041441988129854,0.7611272300776233,,
Find all software used by groups that also use the 'Phishing' technique.,Graph Pattern Matching,"MATCH (s:UcoexSOFTWARE)<-[:UCOEXGROUPUSESSOFTWARE]-(g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(:UcoexMITREATTACK {ucoexNAME: 'Phishing'}) RETURN DISTINCT g.ucoexNAME, s.ucoexNAME",MATCH (g:UcoexGROUPS)-[:UCOEXGROUPUSESTECHNIQUE]->(t:UcoexMITREATTACK {ucoexNAME: 'Phishing'})-[:UCOEXSOFTWAREUSESTECHNIQUE]->(s:UcoexSOFTWARE) RETURN s.ucoexNAME,1,0,0.0,0.8755101241687413,0.7142857142857143,0.6666666666666666,0.8333333333333334,0.0,0.7918367080562471,,
List all campaigns and the software they use.,Graph Pattern Matching,"MATCH (c:UcoexCAMPAIGNS)-[:UCOEXCAMPAIGNUSESSOFTWARE]->(s:UcoexSOFTWARE) RETURN c.ucoexNAME, s.ucoexNAME","MATCH (c:UcoexCAMPAIGNS)-[:UCOEXCAMPAIGNUSESSOFTWARE]->(s:UcoexSOFTWARE) 
RETURN DISTINCT c.ucoexNAME, s.ucoexNAME",1,1,1.0,0.9622638326585695,0.8888888888888888,0.9565217391304348,0.9411764705882353,0.7348889200874658,0.9533206807924133,,
Find the shortest path between a specific Exploit Target (by URI) and a specific CPE (by name).,Path Queries (Variable-length),MATCH p = shortestPath((t:UcoExploitTarget {uri: 'http://example.com/target'})-[*..3]-(c:UcoexCPE {cpeNameId: 'cpe:2.3:o:microsoft:windows_10'})) RETURN p,MATCH p = shortestPath((et:UcoExploitTarget {uri: '<specific_exploit_target_uri>'})-[:UCOHASVULNERABILITY*..1]-(v:UcoVulnerability)-[:has]->(cpe:UcoexCPE {name: '<specific_cpe_name>'})) RETURN p,0,0,0.0,0.8293895469695796,0.27586206896551724,0.39999999999999997,0.4324324324324324,0.0,0.5539406598006706,,"{code: Neo.ClientError.Statement.SyntaxError} {message: shortestPath(...) requires a pattern containing a single relationship (line 1, column 11 (offset: 10))
""MATCH p = shortestPath((et:UcoExploitTarget {uri: '<specific_exploit_target_uri>'})-[:UCOHASVULNERABILITY*..1]-(v:UcoVulnerability)-[:has]->(cpe:UcoexCPE {name: '<specific_cpe_name>'})) RETURN p""
           ^}"
Find all paths (up to 4 steps) from a specific Exploit Target (by URI) to any MITRE ATT&CK technique.,Path Queries (Variable-length),"MATCH p = (t:UcoExploitTarget {uri: 'http://example.com/target'})-[*..4]-(a:UcoexMITREATTACK) RETURN p, a.ucoexDESCRIPTION","MATCH p = (:UcoExploitTarget {uri: '<specific_exploit_target_uri>'})-[*..4]-(a:UcoexMITREATTACK) RETURN p, a.ucoexDESCRIPTION AS technique",1,1,1.0,0.8566396836710451,0.5294117647058824,0.7333333333333334,0.6923076923076924,0.4509981582165335,0.760760236437357,,
What is the shortest path connecting any Campaign to a CPE for 'microsoft:windows_10'?,Path Queries (Variable-length),"MATCH p = shortestPath((c:UcoexCAMPAIGNS)-[*..6]-(e:UcoexCPE {cpeNameId: 'cpe:2.3:o:microsoft:windows_10'})) RETURN p, c.ucoexDESCRIPTION",MATCH p = shortestPath((c:UcoexCAMPAIGNS)-[:UCOEXCAMPAIGNUSESSOFTWARE|UCOEXSOFTWAREUSESTECHNIQUE*..N]-(s:UcoexCPE {ucoexCPE_NAME: 'microsoft:windows_10'})) RETURN p,0,0,0.0,0.8434763463001854,0.4090909090909091,0.5882352941176471,0.5806451612903226,0.3240779549699948,0.670785600569385,,"{code: Neo.ClientError.Statement.SyntaxError} {message: Invalid input 'N': expected
  ""WHERE""
  ""]""
  ""{""
  <UNSIGNED_DECIMAL_INTEGER>
  a parameter (line 1, column 100 (offset: 99))
""MATCH p = shortestPath((c:UcoexCAMPAIGNS)-[:UCOEXCAMPAIGNUSESSOFTWARE|UCOEXSOFTWAREUSESTECHNIQUE*..N]-(s:UcoexCPE {ucoexCPE_NAME: 'microsoft:windows_10'})) RETURN p""
                                                                                                    ^}"
Find the shortest path between two distinct threat groups (based on description).,Path Queries (Variable-length),MATCH p = shortestPath((g1:UcoexGROUPS {ucoexDESCRIPTION: 'Description of Group A'})-[*..5]-(g2:UcoexGROUPS {ucoexDESCRIPTION: 'Description of Group B'})) WHERE g1 <> g2 RETURN p,MATCH p = shortestPath((g1:UcoexGROUPS {ucoexDESCRIPTION: '<description1>'})-[*..]-(g2:UcoexGROUPS {ucoexDESCRIPTION: '<description2>'})) RETURN p,1,1,1.0,0.8983861618619395,0.47058823529411764,0.6111111111111112,0.64,0.24402902432875526,0.7164990909910168,,
